MAUA-SP,,,,,,,,,,SP,,,,"15.263,69",,,,,,,,-,,,,,,"15.263,69",,,,,,,,,"95.660,81",,,,,,,
MIRACATU-SP,,,,,,,,,,SP,,,,"9.921,39",,,,,,,,-,,,,,,"9.921,39",,,,,,,,,"62.179,50",,,,,,,
MOJI DAS CRUZES-SP,,,,,,,,,,SP,,,,"15.263,69",,,,,,,,-,,,,,,"15.263,69",,,,,,,,,"95.660,81",,,,,,,
MONGAGUA-SP,,,,,,,,,,SP,,,,"11.829,36",,,,,,,,-,,,,,,"11.829,36",,,,,,,,,"74.137,12",,,,,,,
MONTEIRO LOBATO-SP,,,,,,,,,,SP,,,,"7.631,84",,,,,,,,-,,,,,,"7.631,84",,,,,,,,,"47.830,39",,,,,,,
NATIVIDADE DA SERRA-SP,,,,,,,,,,SP,,,,"7.631,84",,,,,,,,-,,,,,,"7.631,84",,,,,,,,,"47.830,39",,,,,,,
OSASCO-SP,,,,,,,,,,SP,,,,"15.263,69",,,,,,,,-,,,,,,"15.263,69",,,,,,,,,"95.660,81",,,,,,,
PARAIBUNA-SP,,,,,,,,,,SP,,,,"9.158,21",,,,,,,,-,,,,,,"9.158,21",,,,,,,,,"57.396,48",,,,,,,
PARIQUERA-ACU-SP,,,,,,,,,,SP,,,,"9.539,80",,,,,,,,-,,,,,,"9.539,80",,,,,,,,,"59.787,99",,,,,,,
PEDRO DE TOLEDO-SP,,,,,,,,,,SP,,,,"8.013,43",,,,,,,,-,,,,,,"8.013,43",,,,,,,,,"50.221,90",,,,,,,
PERUIBE-SP,,,,,,,,,,SP,,,,"12.592,54",,,,,,,,"28.100,36",,,,,,"40.692,90",,,,,,,,,"315.668,01",,,,,,,
PINDAMONHANGABA-SP,,,,,,,,,,SP,,,,"1.183.988,68",,,,,,,,-,,,,,,"1.183.988,68",,,,,,,,,"5.589.282,23",,,,,,,
PIQUETE-SP,,,,,,,,,,SP,,,,"8.776,61",,,,,,,,-,,,,,,"8.776,61",,,,,,,,,"55.004,94",,,,,,,
PIRAPORA DO BOM JESUS-SP,,,,,,,,,,SP,,,,"8.776,61",,,,,,,,-,,,,,,"8.776,61",,,,,,,,,"55.004,94",,,,,,,
POA-SP,,,,,,,,,,SP,,,,"14.118,91",,,,,,,,-,,,,,,"14.118,91",,,,,,,,,"88.486,23",,,,,,,
POTIM-SP,,,,,,,,,,SP,,,,"9.539,80",,,,,,,,-,,,,,,"9.539,80",,,,,,,,,"59.787,99",,,,,,,
PRAIA GRANDE-SP,,,,,,,,,,SP,,,,"180.238,82",,,,,,,,-,,,,,,"180.238,82",,,,,,,,,"1.129.595,08",,,,,,,
QUELUZ-SP,,,,,,,,,,SP,,,,"8.013,43",,,,,,,,-,,,,,,"8.013,43",,,,,,,,,"50.221,90",,,,,,,
REDENCAO DA SERRA-SP,,,,,,,,,,SP,,,,"7.631,84",,,,,,,,-,,,,,,"7.631,84",,,,,,,,,"47.830,39",,,,,,,
REGISTRO-SP,,,,,,,,,,SP,,,,"12.210,95",,,,,,,,-,,,,,,"12.210,95",,,,,,,,,"76.528,64",,,,,,,
RIBEIRAO PIRES-SP,,,,,,,,,,SP,,,,"14.500,51",,,,,,,,-,,,,,,"14.500,51",,,,,,,,,"90.877,78",,,,,,,
RIO GRANDE DA SERRA-SP,,,,,,,,,,SP,,,,"11.829,36",,,,,,,,-,,,,,,"11.829,36",,,,,,,,,"74.137,12",,,,,,,
ROSEIRA-SP,,,,,,,,,,SP,,,,"7.631,84",,,,,,,,-,,,,,,"7.631,84",,,,,,,,,"47.830,39",,,,,,,
SALESOPOLIS-SP,,,,,,,,,,SP,,,,"8.776,61",,,,,,,,-,,,,,,"8.776,61",,,,,,,,,"55.004,94",,,,,,,
SANTA BRANCA-SP,,,,,,,,,,SP,,,,"8.395,03",,,,,,,,-,,,,,,"8.395,03",,,,,,,,,"52.613,43",,,,,,,
SANTA ISABEL-SP,,,,,,,,,,SP,,,,"12.210,95",,,,,,,,-,,,,,,"12.210,95",,,,,,,,,"76.528,64",,,,,,,
SANTANA DE PARNAIBA-SP,,,,,,,,,,SP,,,,"14.118,91",,,,,,,,-,,,,,,"14.118,91",,,,,,,,,"88.486,23",,,,,,,
SANTO ANDRE-SP,,,,,,,,,,SP,,,,"15.263,69",,,,,,,,-,,,,,,"15.263,69",,,,,,,,,"95.660,81",,,,,,,
SANTO ANTONIO DO PINHAL-SP,,,,,,,,,,SP,,,,"7.631,84",,,,,,,,-,,,,,,"7.631,84",,,,,,,,,"47.830,39",,,,,,,
SANTOS-SP,,,,,,,,,,SP,,,,"15.263,69",,,,,,,,-,,,,,,"15.263,69",,,,,,,,,"95.660,81",,,,,,,
SAO BENTO DO SAPUCAI-SP,,,,,,,,,,SP,,,,"8.013,43",,,,,,,,-,,,,,,"8.013,43",,,,,,,,,"50.221,90",,,,,,,
SAO BERNARDO DO CAMPO-SP,,,,,,,,,,SP,,,,"15.263,69",,,,,,,,-,,,,,,"15.263,69",,,,,,,,,"95.660,81",,,,,,,
SAO CAETANO DO SUL-SP,,,,,,,,,,SP,,,,"15.263,69",,,,,,,,-,,,,,,"15.263,69",,,,,,,,,"95.660,81",,,,,,,
"Superintendência de Participações Governamentais
* Valor sem a retenção de 1% (um por cento) de PASEP, conforme disposto no inciso III, do Art.2º da Lei nº 9.715, de 25 de novembro de 1998, combinado como parágrafo 6º do Art.19 da Medida Provisória nº 2.158, de 24 de agosto de 2001.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAO JOSE DO BARREIRO-SP,,,,,,,,,,SP,,,,"7.631,84",,,,,,,,-,,,,,,"7.631,84",,,,,,,,,"47.830,39",,,,,,,
SAO JOSE DOS CAMPOS-SP,,,,,,,,,,SP,,,,"15.263,69",,,,,,,,-,,,,,,"15.263,69",,,,,,,,,"95.660,81",,,,,,,
SAO LOURENCO DA SERRA-SP,,,,,,,,,,SP,,,,"8.395,03",,,,,,,,-,,,,,,"8.395,03",,,,,,,,,"52.613,43",,,,,,,
SAO LUIS DO PARAITINGA-SP,,,,,,,,,,SP,,,,"8.013,43",,,,,,,,-,,,,,,"8.013,43",,,,,,,,,"50.221,90",,,,,,,
SAO PAULO-SP,,,,,,,,,,SP,,,,"15.263,69",,,,,,,,-,,,,,,"15.263,69",,,,,,,,,"95.660,81",,,,,,,
SAO SEBASTIAO-SP,,,,,,,,,,SP,,,,"2.148.886,10",,,,,,,,"6.916.978,55",,,,,,"9.065.864,65",,,,,,,,,"41.147.413,46",,,,,,,
SAO VICENTE-SP,,,,,,,,,,SP,,,,"180.238,82",,,,,,,,-,,,,,,"180.238,82",,,,,,,,,"1.129.595,08",,,,,,,
SETE BARRAS-SP,,,,,,,,,,SP,,,,"8.395,03",,,,,,,,-,,,,,,"8.395,03",,,,,,,,,"52.613,43",,,,,,,
SILVEIRAS-SP,,,,,,,,,,SP,,,,"7.631,84",,,,,,,,-,,,,,,"7.631,84",,,,,,,,,"47.830,39",,,,,,,
SUZANO-SP,,,,,,,,,,SP,,,,"15.263,69",,,,,,,,-,,,,,,"15.263,69",,,,,,,,,"95.660,81",,,,,,,
TABOAO DA SERRA-SP,,,,,,,,,,SP,,,,"15.263,69",,,,,,,,-,,,,,,"15.263,69",,,,,,,,,"95.660,81",,,,,,,
TAUBATE-SP,,,,,,,,,,SP,,,,"15.263,69",,,,,,,,-,,,,,,"15.263,69",,,,,,,,,"95.660,81",,,,,,,
TREMEMBE-SP,,,,,,,,,,SP,,,,"11.829,36",,,,,,,,-,,,,,,"11.829,36",,,,,,,,,"74.137,12",,,,,,,
UBATUBA-SP,,,,,,,,,,SP,,,,"13.355,73",,,,,,,,"10.167,59",,,,,,"23.523,32",,,,,,,,,"169.365,97",,,,,,,
VARGEM GRANDE PAULISTA-SP,,,,,,,,,,SP,,,,"11.829,36",,,,,,,,-,,,,,,"11.829,36",,,,,,,,,"74.137,12",,,,,,,
SAO PAULO  TOTAL,,,,,,,,,,,,,,"12.238.758,89",,,,,,,,"27.663.148,15",,,,,,"39.901.907,04",,,,,,,,,"213.946.411,37",,,,,,,
